graph_id,model,n_nodes,n_edges_target,m0,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
382,barabasi_albert,100,150,5,2,3.9444,3.0,2.1447610589527217,"{13: 1, 7: 2, 8: 1, 11: 1, 10: 1, 2: 34, 3: 19, 6: 5, 5: 5, 4: 11, 1: 20}",-0.8072982537804587
383,barabasi_albert,100,150,5,2,4.1018,3.0,1.96468827043885,"{9: 1, 11: 1, 10: 1, 8: 3, 4: 14, 6: 2, 2: 30, 5: 6, 3: 23, 1: 19}",-0.8072982537804587
384,barabasi_albert,100,150,5,2,3.916,3.0,2.280350850198276,"{8: 4, 14: 1, 9: 1, 11: 1, 7: 2, 5: 4, 2: 34, 3: 23, 4: 6, 1: 21, 6: 3}",-0.8072982537804587
385,barabasi_albert,100,150,5,2,3.762,3.0,2.3108440016582685,"{6: 7, 10: 1, 7: 3, 16: 1, 9: 1, 5: 4, 2: 34, 4: 6, 3: 20, 8: 1, 1: 22}",-0.8072982537804587
386,barabasi_albert,100,150,5,2,3.9804,3.0,2.1118712081942874,"{5: 2, 11: 1, 15: 1, 10: 2, 3: 34, 4: 18, 2: 22, 7: 1, 1: 19}",-0.8072982537804587
387,barabasi_albert,100,150,5,2,3.816,3.0,2.4657656011875906,"{5: 5, 12: 1, 18: 1, 6: 2, 9: 2, 4: 15, 8: 2, 1: 25, 3: 20, 2: 27}",-0.8072982537804587
388,barabasi_albert,100,150,5,2,3.7704,3.0,2.5258661880630178,"{6: 4, 11: 1, 5: 9, 10: 1, 18: 1, 4: 10, 8: 1, 3: 14, 2: 29, 7: 1, 1: 28, 9: 1}",-0.8072982537804587
389,barabasi_albert,100,150,5,2,4.0606,3.0,2.2045407685048604,"{8: 3, 15: 1, 9: 2, 6: 3, 4: 9, 5: 6, 2: 27, 3: 25, 1: 23, 7: 1}",-0.8072982537804587
390,barabasi_albert,100,150,5,2,3.9808,3.0,2.172556098240043,"{11: 2, 6: 3, 7: 5, 12: 1, 4: 15, 5: 4, 1: 24, 2: 29, 3: 17}",-0.8072982537804587
391,barabasi_albert,100,150,5,2,3.801,3.0,2.4819347291981715,"{17: 1, 8: 1, 12: 1, 9: 2, 11: 1, 7: 1, 5: 8, 3: 21, 4: 9, 2: 33, 1: 22}",-0.8072982537804587
392,barabasi_albert,100,150,5,2,3.8514,3.0,2.177154105707724,"{11: 2, 12: 1, 6: 4, 7: 4, 4: 16, 5: 5, 2: 29, 3: 14, 1: 25}",-0.8072982537804587
393,barabasi_albert,100,150,5,2,4.0294,3.0,2.073644135332772,"{9: 2, 7: 2, 10: 1, 13: 1, 6: 3, 4: 10, 1: 21, 2: 28, 5: 7, 3: 25}",-0.8072982537804587
394,barabasi_albert,100,150,5,2,3.8196,3.0,2.3958297101421877,"{13: 1, 8: 1, 17: 1, 10: 1, 9: 1, 4: 14, 3: 22, 5: 7, 6: 1, 2: 29, 1: 22}",-0.8072982537804587
395,barabasi_albert,100,150,5,2,3.8644,3.0,2.1633307652783933,"{14: 1, 8: 2, 9: 2, 6: 4, 7: 2, 3: 22, 4: 14, 5: 4, 1: 26, 2: 23}",-0.8072982537804587
396,barabasi_albert,100,150,5,2,4.1382,3.0,1.8920887928424501,"{7: 4, 9: 1, 8: 1, 12: 1, 3: 28, 5: 3, 2: 28, 6: 3, 4: 13, 1: 18}",-0.8072982537804587
397,barabasi_albert,100,150,5,2,3.8644,3.0,2.4819347291981715,"{6: 4, 11: 2, 12: 1, 17: 1, 3: 27, 2: 31, 5: 4, 9: 1, 4: 8, 1: 21}",-0.8072982537804587
398,barabasi_albert,100,150,5,2,4.0094,3.0,2.1540659228538015,"{9: 1, 8: 6, 2: 23, 4: 9, 10: 1, 3: 20, 1: 29, 6: 5, 7: 1, 5: 5}",-0.8072982537804587
399,barabasi_albert,100,150,5,2,3.916,3.0,2.195449840010015,"{10: 1, 8: 1, 5: 9, 17: 1, 2: 35, 7: 1, 3: 21, 4: 12, 1: 17, 9: 1, 6: 1}",-0.8072982537804587
400,barabasi_albert,100,150,5,2,3.9386,3.0,2.181742422927143,"{9: 1, 14: 1, 6: 3, 11: 2, 4: 14, 2: 34, 5: 6, 7: 1, 3: 19, 1: 19}",-0.8072982537804587
401,barabasi_albert,100,150,5,2,3.6474,3.0,2.778488797889961,"{4: 13, 24: 1, 8: 3, 11: 1, 6: 3, 3: 23, 5: 3, 1: 24, 2: 28, 7: 1}",-0.8072982537804587
402,barabasi_albert,100,150,5,2,4.0002,3.0,2.244994432064365,"{7: 2, 13: 1, 11: 1, 12: 1, 5: 9, 6: 2, 1: 26, 4: 10, 3: 24, 9: 1, 2: 23}",-0.8072982537804587
403,barabasi_albert,100,150,5,2,4.0298,3.0,2.1071307505705477,"{7: 2, 12: 1, 10: 2, 9: 2, 4: 14, 2: 29, 3: 23, 5: 4, 1: 21, 6: 2}",-0.8072982537804587
404,barabasi_albert,100,150,5,2,3.817,3.0,2.293468988235943,"{11: 2, 8: 1, 10: 1, 12: 1, 4: 11, 9: 1, 3: 19, 2: 29, 6: 3, 7: 1, 1: 25, 5: 6}",-0.8072982537804587
405,barabasi_albert,100,150,5,2,4.0618,3.0,2.004993765576342,"{7: 2, 12: 1, 10: 1, 6: 7, 9: 1, 1: 22, 3: 22, 5: 3, 2: 27, 4: 14}",-0.8072982537804587
406,barabasi_albert,100,150,5,2,3.695,3.0,2.4738633753705965,"{12: 2, 5: 7, 10: 1, 15: 1, 4: 12, 11: 1, 1: 25, 3: 21, 2: 28, 7: 1, 6: 1}",-0.8072982537804587
407,barabasi_albert,100,150,5,2,3.8382,3.0,2.3579652245103193,"{6: 3, 13: 1, 11: 2, 8: 2, 10: 1, 4: 13, 7: 2, 1: 27, 2: 29, 5: 5, 3: 15}",-0.8072982537804587
408,barabasi_albert,100,150,5,2,4.0604,3.0,2.078460969082653,"{7: 3, 14: 1, 12: 1, 6: 4, 5: 7, 2: 31, 4: 11, 3: 23, 1: 19}",-0.8072982537804587
409,barabasi_albert,100,150,5,2,3.8276,3.0,2.23159136044214,"{8: 2, 11: 1, 10: 3, 7: 4, 3: 23, 2: 28, 1: 25, 5: 5, 4: 7, 6: 2}",-0.8072982537804587
410,barabasi_albert,100,150,5,2,3.9368,3.0,2.2715633383201093,"{5: 4, 10: 4, 11: 1, 6: 5, 3: 22, 2: 25, 1: 27, 9: 1, 4: 10, 7: 1}",-0.8072982537804587
411,barabasi_albert,100,150,5,2,3.7914,3.0,2.513961017995307,"{11: 1, 7: 4, 10: 1, 20: 1, 6: 3, 2: 32, 5: 3, 3: 23, 4: 11, 1: 21}",-0.8072982537804587
412,barabasi_albert,100,150,5,2,3.7904,3.0,2.3958297101421877,"{10: 1, 9: 2, 7: 4, 15: 1, 8: 2, 2: 32, 6: 3, 5: 7, 3: 18, 1: 26, 4: 4}",-0.8072982537804587
413,barabasi_albert,100,150,5,2,3.919,3.0,2.3622023622035435,"{12: 1, 6: 1, 11: 1, 7: 4, 13: 1, 5: 1, 10: 1, 2: 29, 4: 12, 1: 24, 8: 2, 3: 23}",-0.8072982537804587
414,barabasi_albert,100,150,5,2,3.962,3.0,2.0591260281974,"{11: 2, 9: 1, 6: 3, 8: 2, 3: 23, 2: 25, 7: 1, 4: 10, 1: 24, 5: 9}",-0.8072982537804587
415,barabasi_albert,100,150,5,2,3.9042,3.0,2.181742422927143,"{10: 2, 8: 4, 13: 1, 1: 20, 4: 10, 6: 3, 5: 3, 3: 23, 2: 33, 7: 1}",-0.8072982537804587
416,barabasi_albert,100,150,5,2,4.19,3.0,1.9235384061671346,"{9: 1, 6: 4, 10: 1, 11: 1, 5: 8, 4: 15, 3: 22, 1: 22, 2: 25, 8: 1}",-0.8072982537804587
417,barabasi_albert,100,150,5,2,3.938,3.0,2.1633307652783933,"{11: 1, 8: 7, 5: 5, 3: 25, 6: 1, 1: 23, 2: 29, 9: 2, 4: 7}",-0.8072982537804587
418,barabasi_albert,100,150,5,2,3.9922,3.0,2.4,"{15: 2, 7: 4, 5: 3, 9: 1, 4: 10, 3: 24, 2: 36, 10: 1, 6: 1, 1: 18}",-0.8072982537804587
419,barabasi_albert,100,150,5,2,3.837,3.0,2.2181073012818833,"{6: 5, 11: 3, 5: 8, 2: 27, 3: 16, 7: 1, 4: 11, 8: 1, 1: 27, 9: 1}",-0.8072982537804587
420,barabasi_albert,100,150,5,2,3.9076,3.0,2.244994432064365,"{12: 1, 5: 8, 14: 1, 11: 1, 2: 33, 8: 2, 3: 22, 6: 2, 4: 9, 1: 20, 7: 1}",-0.8072982537804587
421,barabasi_albert,100,150,5,2,3.98,3.0,2.1354156504062622,"{11: 2, 7: 5, 10: 1, 8: 1, 5: 5, 3: 17, 6: 2, 2: 31, 4: 13, 1: 23}",-0.8072982537804587
422,barabasi_albert,100,150,5,2,3.9358,3.0,2.1166010488516727,"{8: 1, 6: 4, 12: 1, 13: 1, 7: 2, 3: 24, 4: 12, 5: 4, 1: 20, 2: 30, 9: 1}",-0.8072982537804587
423,barabasi_albert,100,150,5,2,3.9144,3.0,2.2045407685048604,"{8: 2, 7: 3, 10: 1, 14: 1, 5: 6, 6: 2, 9: 1, 3: 22, 4: 12, 2: 24, 1: 26}",-0.8072982537804587
424,barabasi_albert,100,150,5,2,3.7658,3.0,2.353720459187964,"{19: 1, 8: 3, 5: 7, 11: 1, 1: 21, 4: 12, 2: 26, 6: 1, 3: 28}",-0.8072982537804587
425,barabasi_albert,100,150,5,2,4.1312,3.0,2.0248456731316584,"{8: 3, 7: 3, 13: 1, 1: 24, 4: 15, 2: 25, 3: 20, 5: 6, 6: 3}",-0.8072982537804587
426,barabasi_albert,100,150,5,2,4.1794,3.0,1.9235384061671346,"{9: 1, 12: 1, 6: 5, 11: 1, 4: 11, 5: 5, 3: 29, 1: 17, 7: 1, 2: 29}",-0.8072982537804587
427,barabasi_albert,100,150,5,2,3.8714,3.0,2.345207879911715,"{16: 1, 5: 7, 8: 1, 13: 1, 11: 1, 4: 11, 3: 23, 1: 22, 2: 29, 6: 4}",-0.8072982537804587
428,barabasi_albert,100,150,5,2,3.8208,3.0,2.4,"{19: 1, 7: 2, 10: 2, 4: 12, 6: 3, 5: 7, 2: 23, 1: 25, 3: 25}",-0.8072982537804587
429,barabasi_albert,100,150,5,2,3.9322,3.0,2.3323807579381204,"{10: 1, 8: 3, 7: 4, 17: 1, 5: 6, 2: 43, 4: 7, 1: 17, 6: 2, 3: 16}",-0.8072982537804587
430,barabasi_albert,100,150,5,2,4.0654,3.0,2.06881608655772,"{6: 7, 10: 1, 8: 2, 12: 1, 9: 1, 5: 5, 2: 27, 1: 23, 4: 10, 3: 23}",-0.8072982537804587
431,barabasi_albert,100,150,5,2,3.779,3.0,2.3366642891095846,"{6: 5, 9: 2, 13: 1, 5: 4, 15: 1, 7: 2, 3: 20, 4: 12, 1: 24, 2: 29}",-0.8072982537804587
432,barabasi_albert,100,150,5,2,4.3372,3.0,1.8601075237738274,"{6: 5, 7: 1, 9: 2, 8: 2, 4: 15, 3: 17, 5: 8, 2: 28, 1: 22}",-0.8072982537804587
433,barabasi_albert,100,150,5,2,3.9026,3.0,2.2891046284519194,"{14: 1, 6: 5, 9: 1, 10: 1, 11: 1, 4: 9, 3: 17, 2: 32, 1: 24, 7: 3, 5: 6}",-0.8072982537804587
434,barabasi_albert,100,150,5,2,4.0624,3.0,2.1447610589527217,"{6: 2, 12: 2, 10: 1, 9: 1, 3: 19, 2: 28, 4: 15, 1: 23, 7: 2, 5: 7}",-0.8072982537804587
435,barabasi_albert,100,150,5,2,4.073,3.0,2.1540659228538015,"{10: 1, 9: 2, 15: 1, 7: 1, 6: 5, 3: 27, 2: 27, 4: 11, 1: 21, 5: 4}",-0.8072982537804587
436,barabasi_albert,100,150,5,2,3.9788,3.0,2.04939015319192,"{6: 3, 7: 3, 11: 1, 9: 1, 8: 2, 10: 1, 3: 24, 4: 6, 1: 20, 2: 32, 5: 7}",-0.8072982537804587
437,barabasi_albert,100,150,5,2,3.7356,3.0,2.5298221281347035,"{7: 2, 10: 1, 6: 3, 8: 2, 21: 1, 5: 8, 2: 31, 1: 22, 3: 23, 4: 7}",-0.8072982537804587
438,barabasi_albert,100,150,5,2,3.6972,3.0,2.592296279363144,"{9: 1, 4: 14, 10: 2, 19: 1, 8: 1, 11: 1, 5: 3, 7: 2, 1: 23, 3: 17, 6: 1, 2: 34}",-0.8072982537804587
439,barabasi_albert,100,150,5,2,4.0916,3.0,1.9849433241279208,"{9: 1, 6: 4, 12: 1, 11: 1, 4: 11, 2: 33, 3: 24, 7: 1, 8: 1, 5: 6, 1: 17}",-0.8072982537804587
440,barabasi_albert,100,150,5,2,4.0304,3.0,2.0248456731316584,"{10: 1, 9: 2, 11: 1, 7: 3, 3: 25, 2: 31, 1: 19, 8: 1, 5: 4, 4: 11, 6: 2}",-0.8072982537804587
441,barabasi_albert,100,150,5,2,3.9056,3.0,2.1447610589527217,"{12: 1, 10: 2, 6: 2, 13: 1, 3: 24, 4: 14, 7: 1, 2: 29, 5: 6, 1: 20}",-0.8072982537804587
442,barabasi_albert,100,150,5,2,3.8628,3.0,2.2978250586152114,"{8: 1, 14: 2, 9: 1, 7: 3, 5: 7, 4: 12, 1: 27, 6: 1, 3: 26, 2: 20}",-0.8072982537804587
443,barabasi_albert,100,150,5,2,3.8814,3.0,2.345207879911715,"{12: 1, 4: 14, 9: 1, 5: 9, 18: 1, 3: 20, 6: 4, 2: 26, 1: 24}",-0.8072982537804587
444,barabasi_albert,100,150,5,2,3.8244,3.0,2.293468988235943,"{13: 1, 10: 1, 11: 2, 8: 3, 4: 16, 5: 5, 2: 34, 3: 15, 1: 22, 7: 1}",-0.8072982537804587
445,barabasi_albert,100,150,5,2,3.8836,3.0,2.345207879911715,"{7: 1, 8: 4, 10: 1, 17: 1, 3: 21, 6: 3, 4: 7, 5: 8, 2: 31, 1: 23}",-0.8072982537804587
446,barabasi_albert,100,150,5,2,4.0616,3.0,1.9595917942265424,"{9: 2, 6: 3, 8: 2, 13: 1, 3: 23, 4: 13, 2: 34, 5: 6, 1: 16}",-0.8072982537804587
447,barabasi_albert,100,150,5,2,4.08,3.0,2.186321110907545,"{7: 1, 9: 2, 8: 2, 16: 1, 4: 8, 5: 8, 6: 3, 2: 40, 1: 16, 3: 19}",-0.8072982537804587
448,barabasi_albert,100,150,5,2,3.8226,3.0,2.4083189157584592,"{7: 3, 5: 6, 16: 1, 14: 1, 4: 12, 9: 1, 6: 2, 1: 25, 3: 21, 2: 27, 8: 1}",-0.8072982537804587
449,barabasi_albert,100,150,5,2,3.9478,3.0,2.1633307652783933,"{12: 1, 7: 1, 15: 1, 6: 2, 8: 1, 5: 8, 2: 30, 3: 26, 9: 1, 4: 10, 1: 19}",-0.8072982537804587
450,barabasi_albert,100,150,5,2,3.9658,3.0,2.16794833886788,"{8: 3, 11: 1, 10: 1, 13: 1, 1: 20, 7: 1, 3: 21, 5: 6, 2: 33, 6: 2, 4: 11}",-0.8072982537804587
451,barabasi_albert,100,150,5,2,3.9768,3.0,2.073644135332772,"{10: 2, 12: 1, 9: 1, 5: 7, 3: 19, 2: 31, 7: 2, 4: 13, 1: 21, 6: 3}",-0.8072982537804587
452,barabasi_albert,100,150,5,2,3.9988,3.0,2.1023796041628637,"{8: 2, 9: 2, 12: 1, 6: 3, 3: 21, 4: 12, 2: 31, 7: 1, 5: 5, 1: 21, 10: 1}",-0.8072982537804587
453,barabasi_albert,100,150,5,2,4.0184,3.0,2.078460969082653,"{8: 4, 11: 2, 7: 2, 4: 11, 2: 36, 5: 9, 3: 15, 6: 1, 1: 20}",-0.8072982537804587
454,barabasi_albert,100,150,5,2,4.0962,3.0,2.1071307505705477,"{9: 1, 7: 1, 11: 2, 12: 1, 3: 23, 2: 35, 5: 4, 6: 3, 4: 12, 1: 17, 8: 1}",-0.8072982537804587
455,barabasi_albert,100,150,5,2,3.8384,3.0,2.1540659228538015,"{5: 10, 13: 1, 11: 1, 12: 1, 4: 11, 9: 1, 6: 2, 1: 22, 3: 25, 2: 26}",-0.8072982537804587
456,barabasi_albert,100,150,5,2,4.1318,3.0,2.0639767440550294,"{13: 1, 11: 2, 6: 3, 7: 2, 5: 6, 3: 31, 2: 25, 4: 10, 1: 20}",-0.8072982537804587
457,barabasi_albert,100,150,5,2,3.7732,3.0,2.349468024894146,"{13: 2, 7: 4, 4: 11, 5: 5, 3: 21, 2: 31, 10: 2, 9: 1, 1: 23}",-0.8072982537804587
458,barabasi_albert,100,150,5,2,3.99,3.0,2.3323807579381204,"{6: 4, 8: 1, 7: 2, 15: 1, 11: 2, 5: 10, 4: 7, 1: 26, 3: 19, 2: 28}",-0.8072982537804587
459,barabasi_albert,100,150,5,2,4.0042,3.0,2.009975124224178,"{11: 1, 6: 4, 5: 9, 10: 2, 7: 2, 1: 25, 3: 19, 4: 14, 2: 24}",-0.8072982537804587
460,barabasi_albert,100,150,5,2,3.818,3.0,2.5337718918639855,"{14: 1, 9: 1, 7: 1, 18: 1, 8: 3, 5: 4, 4: 20, 1: 27, 2: 25, 3: 17}",-0.8072982537804587
461,barabasi_albert,100,150,5,2,3.7318,3.0,2.2978250586152114,"{11: 2, 12: 1, 14: 1, 6: 2, 3: 22, 4: 11, 2: 33, 1: 20, 7: 2, 5: 6}",-0.8072982537804587
462,barabasi_albert,100,150,5,2,3.9264,3.0,2.2181073012818833,"{14: 1, 9: 1, 5: 6, 11: 1, 7: 4, 6: 3, 2: 27, 3: 24, 8: 1, 1: 24, 4: 8}",-0.8072982537804587
463,barabasi_albert,100,150,5,2,3.8768,3.0,2.2715633383201093,"{14: 2, 7: 1, 8: 1, 9: 2, 6: 3, 4: 14, 3: 26, 2: 28, 5: 2, 1: 21}",-0.8072982537804587
464,barabasi_albert,100,150,5,2,3.8352,3.0,2.3366642891095846,"{8: 3, 6: 3, 11: 1, 15: 1, 10: 1, 4: 9, 5: 10, 1: 29, 2: 22, 3: 21}",-0.8072982537804587
465,barabasi_albert,100,150,5,2,3.9028,3.0,2.2847319317591723,"{14: 1, 11: 3, 5: 6, 4: 9, 3: 25, 7: 2, 2: 29, 6: 3, 1: 22}",-0.8072982537804587
466,barabasi_albert,100,150,5,2,3.9092,3.0,2.3065125189341593,"{10: 1, 11: 1, 12: 1, 4: 10, 9: 1, 7: 4, 2: 28, 1: 29, 6: 3, 3: 13, 8: 1, 5: 8}",-0.8072982537804587
467,barabasi_albert,100,150,5,2,4.0258,3.0,2.009975124224178,"{7: 1, 8: 2, 10: 1, 9: 1, 12: 1, 6: 4, 4: 12, 5: 4, 3: 26, 2: 28, 1: 20}",-0.8072982537804587
468,barabasi_albert,100,150,5,2,4.0374,3.0,2.04939015319192,"{7: 3, 12: 1, 6: 5, 9: 1, 8: 2, 3: 18, 4: 10, 5: 7, 2: 30, 1: 23}",-0.8072982537804587
469,barabasi_albert,100,150,5,2,4.1048,3.0,1.9949937343260002,"{5: 7, 8: 4, 10: 2, 7: 3, 2: 32, 3: 20, 4: 12, 1: 20}",-0.8072982537804587
470,barabasi_albert,100,150,5,2,3.9168,3.0,2.445403852127497,"{6: 4, 12: 1, 15: 1, 9: 1, 13: 1, 5: 1, 1: 19, 4: 9, 2: 39, 7: 3, 8: 1, 3: 20}",-0.8072982537804587
471,barabasi_albert,100,150,5,2,4.0414,3.0,2.009975124224178,"{7: 3, 6: 7, 4: 10, 9: 1, 10: 1, 5: 6, 8: 2, 2: 32, 1: 23, 3: 15}",-0.8072982537804587
472,barabasi_albert,100,150,5,2,4.0026,3.0,2.2715633383201093,"{7: 3, 11: 1, 16: 1, 6: 2, 1: 24, 5: 7, 9: 1, 3: 28, 2: 24, 8: 1, 4: 8}",-0.8072982537804587
473,barabasi_albert,100,150,5,2,3.7734,3.0,2.4124676163629637,"{11: 1, 13: 1, 16: 1, 4: 12, 8: 1, 5: 9, 2: 34, 9: 1, 3: 16, 1: 22, 6: 2}",-0.8072982537804587
474,barabasi_albert,100,150,5,2,4.0296,3.0,2.004993765576342,"{7: 3, 9: 3, 10: 1, 5: 9, 4: 12, 2: 35, 6: 1, 3: 15, 8: 1, 1: 20}",-0.8072982537804587
475,barabasi_albert,100,150,5,2,3.903,3.0,2.227105745132009,"{6: 4, 15: 1, 7: 1, 10: 2, 8: 1, 9: 1, 5: 4, 2: 33, 3: 21, 4: 12, 1: 20}",-0.8072982537804587
476,barabasi_albert,100,150,5,2,3.919,3.0,2.1587033144922905,"{10: 2, 11: 1, 9: 2, 8: 2, 5: 5, 6: 3, 4: 12, 3: 22, 2: 27, 1: 24}",-0.8072982537804587
477,barabasi_albert,100,150,5,2,3.9168,3.0,2.130727575266252,"{8: 4, 7: 2, 11: 1, 2: 29, 4: 14, 5: 4, 10: 1, 3: 18, 6: 2, 1: 24, 9: 1}",-0.8072982537804587
478,barabasi_albert,100,150,5,2,3.8326,3.0,2.3065125189341593,"{9: 3, 7: 2, 11: 2, 13: 1, 4: 14, 1: 21, 2: 33, 3: 21, 8: 1, 5: 2}",-0.8072982537804587
479,barabasi_albert,100,150,5,2,3.7534,3.0,2.4166091947189146,"{9: 3, 12: 3, 11: 1, 1: 21, 6: 2, 5: 3, 3: 27, 2: 33, 7: 1, 4: 6}",-0.8072982537804587
480,barabasi_albert,100,150,5,2,3.9742,3.0,2.4041630560342617,"{8: 3, 7: 2, 13: 1, 15: 1, 4: 11, 9: 1, 5: 5, 3: 18, 6: 3, 2: 29, 1: 26}",-0.8072982537804587
481,barabasi_albert,100,150,5,2,3.807,3.0,2.445403852127497,"{5: 3, 6: 4, 14: 1, 10: 1, 17: 1, 3: 23, 11: 1, 4: 13, 2: 35, 1: 18}",-0.8072982537804587
482,barabasi_albert,100,150,5,2,3.9714,3.0,2.5059928172283334,"{14: 1, 7: 2, 5: 10, 6: 5, 19: 1, 3: 22, 4: 7, 2: 27, 1: 25}",-0.8072982537804587
483,barabasi_albert,100,150,5,2,3.7876,3.0,2.4124676163629637,"{7: 1, 13: 2, 12: 2, 8: 2, 3: 28, 4: 8, 2: 29, 1: 22, 6: 1, 5: 5}",-0.8072982537804587
484,barabasi_albert,100,150,5,2,3.9616,3.0,2.345207879911715,"{7: 2, 12: 1, 15: 1, 6: 4, 5: 9, 3: 18, 1: 23, 11: 1, 4: 7, 8: 1, 2: 33}",-0.8072982537804587
485,barabasi_albert,100,150,5,2,4.0474,3.0,1.849324200890693,"{4: 18, 10: 2, 7: 1, 8: 2, 9: 1, 2: 35, 3: 20, 5: 5, 1: 15, 6: 1}",-0.8072982537804587
486,barabasi_albert,100,150,5,2,3.9412,3.0,2.2715633383201093,"{7: 3, 17: 1, 10: 1, 8: 2, 2: 32, 5: 7, 4: 11, 3: 20, 1: 21, 6: 2}",-0.8072982537804587
487,barabasi_albert,100,150,5,2,3.8914,3.0,2.3664319132398464,"{11: 2, 10: 1, 8: 1, 14: 1, 5: 9, 4: 10, 1: 28, 2: 27, 6: 4, 3: 16, 7: 1}",-0.8072982537804587
488,barabasi_albert,100,150,5,2,4.14,3.0,2.092844953645635,"{8: 2, 7: 4, 6: 1, 14: 1, 1: 22, 5: 7, 2: 29, 4: 13, 9: 1, 3: 20}",-0.8072982537804587
489,barabasi_albert,100,150,5,2,3.9236,3.0,2.2715633383201093,"{17: 1, 9: 3, 8: 2, 3: 21, 2: 39, 6: 4, 4: 11, 1: 16, 5: 3}",-0.8072982537804587
490,barabasi_albert,100,150,5,2,4.089,3.0,1.9748417658131499,"{5: 6, 9: 2, 6: 2, 7: 3, 3: 21, 4: 15, 10: 2, 1: 22, 2: 27}",-0.8072982537804587
491,barabasi_albert,100,150,5,2,4.0054,3.0,2.0149441679609885,"{6: 4, 9: 2, 11: 1, 8: 2, 5: 8, 4: 5, 3: 27, 2: 27, 1: 22, 7: 2}",-0.8072982537804587
492,barabasi_albert,100,150,5,2,4.0058,3.0,2.1447610589527217,"{7: 3, 9: 1, 11: 1, 4: 15, 5: 4, 6: 3, 3: 22, 2: 30, 15: 1, 1: 20}",-0.8072982537804587
493,barabasi_albert,100,150,5,2,3.9436,3.0,2.186321110907545,"{6: 3, 15: 1, 8: 1, 7: 1, 9: 2, 3: 24, 10: 1, 1: 22, 4: 14, 5: 4, 2: 27}",-0.8072982537804587
494,barabasi_albert,100,150,5,2,3.9598,3.0,2.1908902300206643,"{9: 2, 11: 2, 7: 1, 10: 1, 4: 12, 8: 1, 1: 22, 5: 7, 6: 3, 3: 14, 2: 35}",-0.8072982537804587
495,barabasi_albert,100,150,5,2,4.0036,3.0,2.0542638584174138,"{10: 2, 8: 1, 9: 3, 5: 6, 3: 24, 6: 5, 2: 30, 1: 21, 4: 8}",-0.8072982537804587
496,barabasi_albert,100,150,5,2,4.1514,3.0,2.32379000772445,"{17: 1, 10: 1, 6: 3, 8: 1, 7: 1, 2: 36, 4: 11, 5: 9, 11: 1, 3: 16, 1: 20}",-0.8072982537804587
497,barabasi_albert,100,150,5,2,4.0838,3.0,1.944222209522358,"{8: 4, 6: 7, 9: 1, 3: 20, 5: 8, 1: 29, 4: 13, 2: 18}",-0.8072982537804587
498,barabasi_albert,100,150,5,2,4.0322,3.0,1.9493588689617927,"{8: 2, 9: 2, 10: 1, 4: 12, 7: 2, 5: 10, 3: 20, 2: 28, 1: 22, 6: 1}",-0.8072982537804587
499,barabasi_albert,100,150,5,2,3.9766,3.0,2.1166010488516727,"{11: 1, 13: 1, 8: 3, 7: 3, 5: 3, 1: 19, 4: 12, 6: 3, 3: 21, 2: 34}",-0.8072982537804587
500,barabasi_albert,100,150,5,2,3.902,3.0,2.1908902300206643,"{9: 2, 14: 1, 7: 1, 8: 3, 2: 25, 1: 26, 6: 3, 5: 7, 4: 12, 3: 20}",-0.8072982537804587
501,barabasi_albert,100,150,5,2,3.9456,3.0,2.181742422927143,"{9: 1, 12: 2, 10: 1, 8: 3, 3: 29, 7: 1, 1: 19, 5: 6, 2: 31, 4: 7}",-0.8072982537804587
502,barabasi_albert,100,150,5,2,3.7994,3.0,2.3706539182259396,"{7: 1, 12: 1, 14: 1, 8: 1, 13: 1, 4: 18, 6: 4, 2: 21, 5: 6, 3: 16, 1: 30}",-0.8072982537804587
503,barabasi_albert,100,150,5,2,3.8868,3.0,2.3151673805580453,"{8: 2, 6: 5, 18: 1, 5: 5, 9: 1, 4: 15, 7: 1, 2: 21, 1: 27, 3: 22}",-0.8072982537804587
504,barabasi_albert,100,150,5,2,4.1446,3.0,1.96468827043885,"{8: 3, 12: 1, 11: 1, 6: 3, 5: 5, 4: 16, 3: 22, 2: 31, 1: 18}",-0.8072982537804587
505,barabasi_albert,100,150,5,2,3.9938,3.0,2.2978250586152114,"{11: 1, 10: 1, 17: 1, 8: 1, 6: 4, 4: 19, 2: 31, 1: 21, 3: 18, 5: 2, 7: 1}",-0.8072982537804587
506,barabasi_albert,100,150,5,2,3.8906,3.0,2.293468988235943,"{12: 1, 8: 4, 11: 1, 10: 1, 2: 29, 3: 18, 1: 26, 9: 1, 6: 4, 4: 11, 5: 4}",-0.8072982537804587
507,barabasi_albert,100,150,5,2,4.005,3.0,2.08806130178211,"{8: 3, 16: 1, 5: 6, 4: 11, 3: 25, 10: 1, 2: 38, 1: 13, 6: 2}",-0.8072982537804587
508,barabasi_albert,100,150,5,2,4.047,3.0,1.9544820285692064,"{7: 2, 8: 2, 5: 9, 10: 1, 11: 1, 6: 4, 2: 32, 1: 19, 3: 23, 4: 7}",-0.8072982537804587
509,barabasi_albert,100,150,5,2,3.9378,3.0,2.08806130178211,"{6: 5, 9: 1, 10: 1, 11: 2, 7: 2, 2: 30, 5: 6, 1: 21, 3: 24, 4: 8}",-0.8072982537804587
