graph_id,model,n_nodes,n_edges_target,m0,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
687,barabasi_albert,100,150,5,10,4.23,3.0,1.7492855684535902,"{6: 7, 4: 16, 7: 1, 8: 3, 5: 6, 3: 21, 2: 24, 1: 22}",-0.7042621390296911
688,barabasi_albert,100,150,5,10,4.1754,3.0,1.7888543819998317,"{4: 18, 7: 2, 12: 1, 5: 14, 6: 2, 3: 17, 2: 23, 1: 23}",-0.7042621390296911
689,barabasi_albert,100,150,5,10,4.2608,3.0,1.9849433241279208,"{5: 11, 13: 1, 6: 3, 7: 3, 10: 1, 3: 15, 2: 33, 4: 13, 1: 20}",-0.7042621390296911
690,barabasi_albert,100,150,5,10,4.0484,3.0,1.7776388834631178,"{5: 10, 12: 1, 7: 2, 6: 5, 3: 24, 4: 13, 1: 20, 2: 25}",-0.7042621390296911
691,barabasi_albert,100,150,5,10,4.1418,3.0,1.8110770276274832,"{7: 3, 8: 3, 6: 6, 5: 7, 1: 22, 4: 10, 3: 24, 2: 25}",-0.7042621390296911
692,barabasi_albert,100,150,5,10,4.0488,3.0,1.9949937343260002,"{7: 3, 5: 3, 4: 14, 10: 1, 6: 4, 9: 2, 3: 20, 8: 2, 2: 29, 1: 22}",-0.7042621390296911
693,barabasi_albert,100,150,5,10,4.2288,3.0,1.61245154965971,"{5: 8, 6: 6, 8: 1, 4: 19, 7: 2, 1: 16, 2: 34, 3: 14}",-0.7042621390296911
694,barabasi_albert,100,150,5,10,4.25,3.0,1.7492855684535902,"{6: 7, 4: 10, 5: 10, 9: 2, 3: 22, 7: 1, 1: 19, 2: 29}",-0.7042621390296911
695,barabasi_albert,100,150,5,10,4.2644,3.0,1.8973665961010275,"{7: 5, 5: 9, 8: 2, 3: 21, 2: 30, 4: 11, 11: 1, 6: 1, 1: 20}",-0.7042621390296911
696,barabasi_albert,100,150,5,10,4.0744,3.0,2.029778313018444,"{10: 1, 5: 8, 6: 2, 11: 2, 7: 2, 2: 27, 3: 22, 1: 22, 4: 13, 8: 1}",-0.7042621390296911
697,barabasi_albert,100,150,5,10,4.044,3.0,1.849324200890693,"{7: 5, 4: 10, 5: 9, 6: 2, 9: 1, 2: 28, 8: 2, 3: 22, 1: 21}",-0.7042621390296911
698,barabasi_albert,100,150,5,10,4.3418,3.0,1.5811388300841898,"{4: 16, 6: 6, 8: 1, 5: 8, 9: 1, 2: 35, 3: 20, 1: 13}",-0.7042621390296911
699,barabasi_albert,100,150,5,10,4.201,3.0,1.8439088914585775,"{5: 9, 6: 5, 7: 1, 10: 2, 2: 34, 8: 1, 4: 14, 1: 18, 3: 16}",-0.7042621390296911
700,barabasi_albert,100,150,5,10,4.2126,3.0,2.0248456731316584,"{5: 6, 8: 3, 13: 1, 9: 1, 7: 2, 2: 28, 3: 23, 6: 2, 4: 13, 1: 21}",-0.7042621390296911
701,barabasi_albert,100,150,5,10,4.0706,3.0,1.9339079605813716,"{7: 3, 4: 15, 8: 1, 6: 6, 2: 36, 11: 1, 9: 1, 3: 13, 5: 5, 1: 19}",-0.7042621390296911
702,barabasi_albert,100,150,5,10,4.3268,3.0,1.7088007490635062,"{4: 15, 5: 7, 7: 5, 6: 4, 8: 1, 2: 24, 3: 23, 1: 21}",-0.7042621390296911
703,barabasi_albert,100,150,5,10,4.0426,3.0,1.9235384061671346,"{8: 3, 6: 7, 5: 9, 10: 1, 2: 26, 4: 9, 1: 24, 3: 20, 7: 1}",-0.7042621390296911
704,barabasi_albert,100,150,5,10,4.0802,3.0,1.8384776310850235,"{7: 4, 10: 1, 6: 8, 5: 8, 4: 9, 2: 32, 1: 20, 3: 18}",-0.7042621390296911
705,barabasi_albert,100,150,5,10,4.0082,3.0,1.98997487421324,"{4: 9, 5: 5, 7: 4, 6: 2, 10: 1, 12: 1, 1: 19, 2: 29, 8: 2, 3: 28}",-0.7042621390296911
706,barabasi_albert,100,150,5,10,4.2792,3.0,1.697056274847714,"{5: 10, 7: 4, 8: 2, 3: 25, 6: 3, 4: 9, 2: 30, 1: 17}",-0.7042621390296911
707,barabasi_albert,100,150,5,10,4.292,3.0,1.9026297590440449,"{7: 1, 10: 1, 8: 4, 5: 7, 6: 2, 9: 1, 3: 23, 4: 11, 2: 32, 1: 18}",-0.7042621390296911
708,barabasi_albert,100,150,5,10,4.2572,3.0,1.7146428199482247,"{4: 9, 7: 2, 5: 12, 6: 2, 3: 28, 9: 1, 8: 2, 2: 25, 1: 19}",-0.7042621390296911
709,barabasi_albert,100,150,5,10,4.1446,3.0,1.8439088914585775,"{5: 10, 12: 1, 4: 13, 3: 26, 2: 27, 11: 1, 7: 1, 6: 3, 1: 18}",-0.7042621390296911
710,barabasi_albert,100,150,5,10,4.1656,3.0,2.0199009876724157,"{8: 2, 5: 8, 6: 3, 7: 2, 3: 19, 4: 11, 13: 1, 10: 1, 2: 35, 1: 18}",-0.7042621390296911
711,barabasi_albert,100,150,5,10,4.192,3.0,1.783255450012701,"{8: 2, 5: 10, 7: 3, 6: 6, 3: 22, 4: 10, 1: 23, 2: 24}",-0.7042621390296911
712,barabasi_albert,100,150,5,10,4.223,3.0,1.8547236990991407,"{7: 2, 11: 1, 8: 2, 6: 5, 4: 12, 5: 8, 3: 21, 2: 29, 1: 20}",-0.7042621390296911
713,barabasi_albert,100,150,5,10,4.2416,3.0,1.7435595774162693,"{5: 7, 9: 1, 7: 2, 4: 18, 6: 6, 3: 17, 2: 27, 1: 21, 8: 1}",-0.7042621390296911
714,barabasi_albert,100,150,5,10,4.2774,3.0,1.8,"{5: 8, 6: 8, 9: 1, 8: 1, 4: 11, 7: 2, 2: 24, 3: 22, 1: 23}",-0.7042621390296911
715,barabasi_albert,100,150,5,10,4.289,3.0,1.7776388834631178,"{9: 1, 8: 3, 6: 3, 5: 7, 7: 2, 3: 26, 4: 13, 2: 25, 1: 20}",-0.7042621390296911
716,barabasi_albert,100,150,5,10,4.2492,3.0,1.7378147196982767,"{10: 1, 7: 3, 5: 6, 4: 16, 8: 2, 2: 29, 3: 24, 1: 17, 6: 2}",-0.7042621390296911
717,barabasi_albert,100,150,5,10,4.34,3.0,1.7435595774162693,"{7: 4, 5: 12, 6: 3, 8: 2, 4: 10, 3: 18, 2: 33, 1: 18}",-0.7042621390296911
718,barabasi_albert,100,150,5,10,4.2314,3.0,1.969771560359221,"{8: 2, 6: 5, 11: 1, 10: 1, 2: 25, 7: 2, 3: 28, 5: 7, 1: 22, 4: 7}",-0.7042621390296911
719,barabasi_albert,100,150,5,10,4.128,3.0,1.8920887928424501,"{9: 2, 8: 2, 5: 8, 6: 5, 4: 10, 7: 2, 1: 23, 2: 25, 3: 23}",-0.7042621390296911
720,barabasi_albert,100,150,5,10,4.1972,3.0,1.7088007490635062,"{7: 3, 5: 10, 4: 15, 11: 1, 3: 21, 6: 3, 2: 30, 1: 17}",-0.7042621390296911
721,barabasi_albert,100,150,5,10,4.1086,3.0,1.9183326093250879,"{7: 4, 5: 7, 6: 8, 10: 1, 3: 15, 1: 22, 2: 32, 4: 10, 8: 1}",-0.7042621390296911
722,barabasi_albert,100,150,5,10,4.1482,3.0,1.8275666882497066,"{4: 16, 6: 5, 5: 8, 12: 1, 2: 24, 7: 3, 3: 21, 1: 22}",-0.7042621390296911
723,barabasi_albert,100,150,5,10,4.1598,3.0,1.760681686165901,"{7: 7, 5: 5, 6: 3, 3: 21, 4: 16, 8: 1, 1: 21, 2: 26}",-0.7042621390296911
724,barabasi_albert,100,150,5,10,4.0886,3.0,2.009975124224178,"{8: 1, 4: 12, 12: 1, 7: 2, 5: 10, 9: 1, 1: 17, 3: 17, 2: 37, 11: 1, 6: 1}",-0.7042621390296911
725,barabasi_albert,100,150,5,10,4.195,3.0,1.70293863659264,"{5: 9, 8: 2, 7: 2, 6: 2, 2: 32, 3: 17, 4: 18, 9: 1, 1: 17}",-0.7042621390296911
726,barabasi_albert,100,150,5,10,4.1698,3.0,1.772004514666935,"{8: 2, 9: 1, 5: 13, 7: 2, 6: 4, 3: 24, 4: 5, 2: 31, 1: 18}",-0.7042621390296911
727,barabasi_albert,100,150,5,10,4.2752,3.0,1.6552945357246849,"{9: 1, 8: 2, 5: 11, 6: 4, 2: 28, 3: 25, 4: 12, 1: 17}",-0.7042621390296911
728,barabasi_albert,100,150,5,10,4.2482,3.0,1.7492855684535902,"{5: 6, 7: 1, 6: 7, 8: 3, 4: 16, 3: 21, 2: 24, 1: 22}",-0.7042621390296911
729,barabasi_albert,100,150,5,10,4.2094,3.0,1.606237840420901,"{6: 3, 7: 4, 5: 8, 8: 1, 4: 14, 2: 24, 1: 18, 3: 28}",-0.7042621390296911
730,barabasi_albert,100,150,5,10,4.332,3.0,1.8,"{8: 3, 6: 7, 5: 5, 2: 34, 4: 15, 10: 1, 3: 18, 1: 17}",-0.7042621390296911
731,barabasi_albert,100,150,5,10,4.1934,3.0,1.8547236990991407,"{7: 4, 5: 8, 6: 6, 11: 1, 2: 22, 3: 23, 4: 12, 1: 24}",-0.7042621390296911
732,barabasi_albert,100,150,5,10,4.263,3.0,1.6431676725154984,"{6: 4, 7: 4, 5: 9, 8: 1, 2: 35, 4: 14, 3: 18, 1: 15}",-0.7042621390296911
733,barabasi_albert,100,150,5,10,4.2118,3.0,1.8110770276274832,"{7: 4, 8: 3, 5: 8, 3: 23, 6: 4, 4: 10, 1: 21, 2: 27}",-0.7042621390296911
734,barabasi_albert,100,150,5,10,4.2762,3.0,1.8601075237738274,"{7: 1, 5: 9, 9: 1, 10: 1, 8: 2, 3: 22, 6: 4, 4: 12, 1: 21, 2: 27}",-0.7042621390296911
735,barabasi_albert,100,150,5,10,4.176,3.0,1.876166303929372,"{6: 5, 7: 4, 3: 22, 5: 6, 8: 1, 4: 17, 1: 28, 2: 16, 10: 1}",-0.7042621390296911
736,barabasi_albert,100,150,5,10,4.2774,3.0,1.8439088914585775,"{7: 5, 10: 1, 6: 3, 5: 7, 2: 28, 3: 23, 4: 12, 9: 1, 1: 20}",-0.7042621390296911
737,barabasi_albert,100,150,5,10,4.3456,3.0,1.876166303929372,"{6: 4, 5: 8, 10: 1, 4: 12, 7: 2, 8: 3, 2: 24, 3: 23, 1: 23}",-0.7042621390296911
738,barabasi_albert,100,150,5,10,4.0566,3.0,1.9078784028338913,"{4: 4, 10: 1, 5: 9, 11: 1, 6: 5, 3: 28, 8: 2, 2: 32, 7: 1, 1: 17}",-0.7042621390296911
739,barabasi_albert,100,150,5,10,4.126,3.0,1.7378147196982767,"{8: 5, 7: 1, 6: 2, 5: 7, 3: 30, 2: 22, 4: 13, 1: 20}",-0.7042621390296911
740,barabasi_albert,100,150,5,10,4.079,3.0,1.9595917942265424,"{13: 1, 10: 1, 8: 2, 5: 4, 7: 2, 4: 18, 6: 2, 3: 20, 2: 33, 1: 17}",-0.7042621390296911
741,barabasi_albert,100,150,5,10,4.225,3.0,1.7146428199482247,"{8: 1, 5: 7, 7: 4, 6: 6, 4: 12, 3: 28, 2: 19, 1: 23}",-0.7042621390296911
742,barabasi_albert,100,150,5,10,4.13,3.0,1.8867962264113207,"{8: 2, 5: 8, 9: 2, 7: 2, 4: 16, 2: 30, 6: 4, 3: 14, 1: 22}",-0.7042621390296911
743,barabasi_albert,100,150,5,10,4.1646,3.0,1.8110770276274832,"{5: 13, 9: 2, 6: 4, 4: 10, 7: 3, 3: 15, 2: 34, 1: 19}",-0.7042621390296911
744,barabasi_albert,100,150,5,10,4.1464,3.0,2.039607805437114,"{8: 3, 4: 13, 7: 4, 6: 3, 5: 6, 9: 1, 1: 25, 10: 1, 2: 28, 3: 16}",-0.7042621390296911
745,barabasi_albert,100,150,5,10,4.3524,3.0,1.7320508075688772,"{4: 19, 8: 2, 9: 2, 3: 21, 5: 9, 2: 25, 6: 2, 1: 20}",-0.7042621390296911
746,barabasi_albert,100,150,5,10,4.2748,3.0,1.7435595774162693,"{7: 3, 8: 2, 9: 2, 4: 13, 3: 32, 5: 3, 6: 2, 2: 27, 1: 16}",-0.7042621390296911
747,barabasi_albert,100,150,5,10,4.0848,3.0,1.8220867158288598,"{5: 8, 8: 2, 4: 10, 6: 3, 9: 1, 7: 1, 3: 28, 11: 1, 2: 29, 1: 17}",-0.7042621390296911
748,barabasi_albert,100,150,5,10,4.1262,3.0,1.760681686165901,"{5: 10, 6: 3, 7: 5, 4: 14, 3: 20, 9: 1, 1: 22, 2: 25}",-0.7042621390296911
749,barabasi_albert,100,150,5,10,4.1598,3.0,1.7320508075688772,"{7: 1, 8: 3, 4: 19, 5: 6, 11: 1, 3: 24, 2: 29, 1: 16, 6: 1}",-0.7042621390296911
750,barabasi_albert,100,150,5,10,4.1292,3.0,1.8110770276274832,"{5: 10, 4: 10, 6: 4, 7: 4, 8: 1, 3: 25, 2: 21, 9: 1, 1: 24}",-0.7042621390296911
751,barabasi_albert,100,150,5,10,4.2026,3.0,1.7549928774784245,"{9: 1, 4: 14, 7: 2, 5: 9, 8: 2, 3: 18, 6: 4, 2: 32, 1: 18}",-0.7042621390296911
752,barabasi_albert,100,150,5,10,4.0908,3.0,1.8275666882497066,"{5: 7, 9: 1, 8: 1, 4: 11, 6: 5, 2: 33, 3: 18, 1: 19, 7: 5}",-0.7042621390296911
753,barabasi_albert,100,150,5,10,4.2742,3.0,1.7146428199482247,"{4: 16, 9: 1, 5: 6, 10: 1, 6: 4, 8: 1, 3: 23, 7: 1, 2: 32, 1: 15}",-0.7042621390296911
754,barabasi_albert,100,150,5,10,4.0544,3.0,2.0,"{7: 3, 6: 5, 10: 2, 1: 26, 4: 13, 3: 18, 5: 8, 9: 1, 2: 24}",-0.7042621390296911
755,barabasi_albert,100,150,5,10,4.141,3.0,1.8547236990991407,"{7: 3, 8: 2, 11: 1, 4: 17, 3: 17, 2: 30, 5: 7, 6: 3, 1: 20}",-0.7042621390296911
756,barabasi_albert,100,150,5,10,4.1764,3.0,1.8384776310850235,"{8: 2, 7: 4, 5: 7, 2: 25, 6: 4, 9: 1, 1: 22, 4: 11, 3: 24}",-0.7042621390296911
757,barabasi_albert,100,150,5,10,4.2388,3.0,1.9235384061671346,"{5: 11, 7: 3, 9: 2, 6: 6, 8: 1, 3: 19, 2: 29, 4: 6, 1: 23}",-0.7042621390296911
758,barabasi_albert,100,150,5,10,4.0308,3.0,1.9849433241279208,"{4: 14, 12: 1, 6: 2, 5: 7, 8: 3, 1: 20, 7: 4, 2: 34, 3: 15}",-0.7042621390296911
759,barabasi_albert,100,150,5,10,4.0544,3.0,1.8220867158288598,"{6: 8, 5: 6, 8: 1, 7: 4, 3: 17, 9: 1, 4: 8, 2: 39, 1: 16}",-0.7042621390296911
760,barabasi_albert,100,150,5,10,4.204,3.0,1.849324200890693,"{7: 2, 9: 1, 6: 3, 5: 8, 8: 3, 4: 18, 3: 18, 2: 22, 1: 25}",-0.7042621390296911
761,barabasi_albert,100,150,5,10,4.0336,3.0,1.944222209522358,"{5: 10, 7: 2, 8: 5, 11: 1, 2: 29, 3: 25, 4: 8, 1: 20}",-0.7042621390296911
762,barabasi_albert,100,150,5,10,4.1422,3.0,1.8973665961010275,"{7: 5, 9: 1, 11: 1, 8: 1, 3: 21, 2: 25, 5: 6, 4: 18, 1: 22}",-0.7042621390296911
763,barabasi_albert,100,150,5,10,4.0852,3.0,1.9078784028338913,"{4: 10, 7: 4, 10: 1, 8: 3, 3: 27, 5: 6, 2: 23, 6: 3, 1: 23}",-0.7042621390296911
764,barabasi_albert,100,150,5,10,4.1522,3.0,1.8110770276274832,"{9: 1, 8: 1, 5: 6, 6: 8, 4: 10, 7: 3, 3: 24, 1: 22, 2: 25}",-0.7042621390296911
765,barabasi_albert,100,150,5,10,4.0948,3.0,1.8973665961010275,"{8: 2, 4: 10, 6: 4, 12: 1, 3: 23, 5: 10, 2: 27, 7: 2, 1: 21}",-0.7042621390296911
766,barabasi_albert,100,150,5,10,4.1304,3.0,1.6492422502470643,"{4: 17, 6: 5, 5: 10, 2: 30, 9: 2, 1: 17, 3: 19}",-0.7042621390296911
767,barabasi_albert,100,150,5,10,4.138,3.0,1.8,"{5: 5, 6: 5, 7: 3, 4: 18, 11: 1, 2: 32, 3: 17, 8: 1, 1: 18}",-0.7042621390296911
768,barabasi_albert,100,150,5,10,4.127,3.0,1.8920887928424501,"{11: 1, 9: 1, 6: 6, 7: 4, 3: 23, 5: 5, 4: 11, 1: 20, 2: 29}",-0.7042621390296911
769,barabasi_albert,100,150,5,10,4.102,3.0,1.7378147196982767,"{6: 6, 5: 9, 8: 1, 9: 1, 4: 13, 1: 19, 2: 30, 7: 2, 3: 19}",-0.7042621390296911
770,barabasi_albert,100,150,5,10,4.328,3.0,1.794435844492636,"{8: 2, 10: 1, 5: 10, 7: 1, 4: 19, 2: 32, 3: 11, 6: 4, 1: 20}",-0.7042621390296911
771,barabasi_albert,100,150,5,10,4.1156,3.0,1.7549928774784245,"{6: 7, 7: 3, 8: 2, 3: 25, 5: 5, 4: 14, 2: 21, 1: 23}",-0.7042621390296911
772,barabasi_albert,100,150,5,10,4.2664,3.0,1.697056274847714,"{9: 1, 5: 5, 6: 5, 4: 10, 10: 1, 3: 34, 8: 1, 2: 27, 7: 1, 1: 15}",-0.7042621390296911
773,barabasi_albert,100,150,5,10,4.1366,3.0,1.9026297590440449,"{5: 10, 7: 3, 6: 4, 8: 1, 12: 1, 2: 17, 4: 11, 3: 27, 1: 26}",-0.7042621390296911
774,barabasi_albert,100,150,5,10,4.203,3.0,1.783255450012701,"{8: 2, 5: 8, 7: 4, 9: 1, 4: 16, 3: 23, 2: 23, 1: 22, 6: 1}",-0.7042621390296911
775,barabasi_albert,100,150,5,10,4.1594,3.0,1.8973665961010275,"{6: 8, 7: 1, 9: 1, 5: 10, 8: 2, 4: 13, 3: 16, 1: 28, 2: 21}",-0.7042621390296911
776,barabasi_albert,100,150,5,10,4.2264,3.0,1.6852299546352716,"{5: 10, 6: 4, 7: 4, 9: 1, 3: 27, 1: 18, 2: 27, 4: 9}",-0.7042621390296911
777,barabasi_albert,100,150,5,10,4.0048,3.0,2.0,"{5: 7, 4: 15, 9: 2, 2: 27, 14: 1, 7: 3, 6: 1, 3: 24, 1: 20}",-0.7042621390296911
778,barabasi_albert,100,150,5,10,4.1804,3.0,1.7549928774784245,"{5: 11, 6: 3, 7: 3, 8: 1, 4: 12, 2: 31, 10: 1, 3: 20, 1: 18}",-0.7042621390296911
779,barabasi_albert,100,150,5,10,4.1084,3.0,1.8220867158288598,"{5: 12, 7: 2, 6: 6, 4: 6, 10: 1, 3: 22, 9: 1, 1: 19, 2: 31}",-0.7042621390296911
780,barabasi_albert,100,150,5,10,3.9478,3.0,2.04939015319192,"{7: 4, 4: 10, 6: 4, 8: 2, 11: 1, 10: 1, 5: 7, 2: 35, 3: 15, 1: 21}",-0.7042621390296911
781,barabasi_albert,100,150,5,10,4.2128,3.0,1.7492855684535902,"{5: 7, 7: 3, 8: 1, 6: 5, 9: 1, 4: 15, 2: 25, 3: 22, 1: 21}",-0.7042621390296911
782,barabasi_albert,100,150,5,10,4.147,3.0,1.7378147196982767,"{7: 5, 8: 2, 6: 3, 3: 20, 4: 16, 5: 6, 1: 19, 2: 29}",-0.7042621390296911
783,barabasi_albert,100,150,5,10,4.205,3.0,1.816590212458495,"{9: 2, 4: 17, 6: 7, 7: 2, 5: 7, 2: 26, 3: 16, 1: 23}",-0.7042621390296911
784,barabasi_albert,100,150,5,10,4.1926,3.0,1.8275666882497066,"{4: 13, 7: 2, 9: 1, 6: 6, 10: 1, 3: 23, 8: 1, 5: 5, 2: 29, 1: 19}",-0.7042621390296911
785,barabasi_albert,100,150,5,10,4.2192,3.0,1.8439088914585775,"{6: 6, 5: 6, 8: 2, 7: 3, 3: 26, 9: 1, 1: 24, 4: 11, 2: 21}",-0.7042621390296911
786,barabasi_albert,100,150,5,10,4.3952,3.0,1.8439088914585775,"{6: 3, 8: 1, 5: 8, 9: 2, 2: 32, 7: 4, 3: 19, 4: 12, 1: 19}",-0.7042621390296911
787,barabasi_albert,100,150,5,10,4.5098,3.0,1.5297058540778354,"{5: 10, 6: 4, 8: 2, 4: 17, 3: 24, 2: 27, 1: 16}",-0.7042621390296911
788,barabasi_albert,100,150,5,10,4.2176,3.0,1.969771560359221,"{4: 13, 5: 5, 11: 1, 7: 3, 9: 3, 3: 21, 6: 3, 2: 32, 1: 19}",-0.7042621390296911
789,barabasi_albert,100,150,5,10,4.1802,3.0,1.8384776310850235,"{11: 1, 7: 2, 5: 9, 9: 1, 3: 22, 2: 30, 6: 6, 1: 19, 4: 10}",-0.7042621390296911
790,barabasi_albert,100,150,5,10,4.2226,3.0,1.7146428199482247,"{4: 13, 5: 9, 7: 4, 6: 5, 9: 1, 2: 36, 3: 16, 1: 16}",-0.7042621390296911
791,barabasi_albert,100,150,5,10,4.155,3.0,1.8547236990991407,"{5: 5, 4: 16, 7: 5, 6: 1, 3: 24, 8: 1, 9: 1, 2: 25, 10: 1, 1: 21}",-0.7042621390296911
792,barabasi_albert,100,150,5,10,4.3552,3.0,1.5811388300841898,"{6: 3, 9: 1, 4: 14, 7: 3, 5: 8, 3: 32, 2: 21, 1: 18}",-0.7042621390296911
793,barabasi_albert,100,150,5,10,4.015,3.0,1.9026297590440449,"{4: 9, 7: 1, 8: 3, 5: 12, 10: 2, 3: 22, 1: 19, 2: 31, 6: 1}",-0.7042621390296911
794,barabasi_albert,100,150,5,10,4.2438,3.0,1.5033296378372907,"{7: 2, 8: 1, 6: 5, 5: 8, 3: 25, 2: 35, 4: 13, 1: 11}",-0.7042621390296911
795,barabasi_albert,100,150,5,10,4.183,3.0,1.7088007490635062,"{5: 12, 7: 2, 4: 11, 6: 5, 8: 2, 3: 19, 2: 30, 1: 19}",-0.7042621390296911
796,barabasi_albert,100,150,5,10,4.2366,3.0,1.8110770276274832,"{8: 1, 6: 3, 7: 3, 11: 1, 4: 20, 3: 23, 5: 2, 9: 1, 2: 28, 1: 18}",-0.7042621390296911
797,barabasi_albert,100,150,5,10,4.0018,3.0,2.1118712081942874,"{7: 4, 5: 9, 8: 1, 13: 1, 10: 1, 3: 19, 2: 27, 6: 4, 4: 9, 1: 25}",-0.7042621390296911
798,barabasi_albert,100,150,5,10,4.3262,3.0,1.6852299546352716,"{6: 4, 10: 1, 5: 7, 3: 22, 7: 4, 4: 14, 2: 33, 1: 15}",-0.7042621390296911
799,barabasi_albert,100,150,5,10,4.1688,3.0,1.9493588689617927,"{9: 1, 6: 3, 7: 4, 5: 8, 4: 7, 10: 1, 2: 37, 11: 1, 3: 22, 1: 16}",-0.7042621390296911
800,barabasi_albert,100,150,5,10,4.2874,3.0,1.624807680927192,"{5: 7, 4: 19, 11: 1, 7: 3, 2: 31, 3: 23, 1: 14, 6: 2}",-0.7042621390296911
801,barabasi_albert,100,150,5,10,4.1244,3.0,1.8708286933869707,"{10: 2, 8: 3, 5: 6, 4: 8, 6: 5, 3: 30, 2: 28, 1: 18}",-0.7042621390296911
802,barabasi_albert,100,150,5,10,4.0864,3.0,1.8601075237738274,"{8: 2, 7: 5, 5: 8, 4: 10, 3: 20, 6: 3, 9: 1, 1: 20, 2: 31}",-0.7042621390296911
803,barabasi_albert,100,150,5,10,4.083,3.0,1.9544820285692064,"{10: 1, 8: 3, 5: 6, 7: 4, 9: 1, 4: 9, 2: 35, 3: 21, 6: 2, 1: 18}",-0.7042621390296911
804,barabasi_albert,100,150,5,10,4.0842,3.0,2.1118712081942874,"{6: 5, 11: 1, 9: 4, 7: 2, 1: 24, 4: 11, 2: 30, 3: 17, 5: 6}",-0.7042621390296911
805,barabasi_albert,100,150,5,10,4.1494,3.0,1.7663521732655694,"{5: 2, 8: 4, 6: 3, 7: 4, 3: 28, 1: 18, 2: 27, 4: 14}",-0.7042621390296911
806,barabasi_albert,100,150,5,10,4.1214,3.0,1.9798989873223332,"{7: 4, 10: 1, 6: 6, 4: 8, 8: 2, 5: 9, 2: 23, 3: 20, 1: 27}",-0.7042621390296911
807,barabasi_albert,100,150,5,10,4.2068,3.0,1.865475810617763,"{5: 9, 6: 4, 8: 2, 9: 2, 3: 22, 7: 2, 1: 21, 2: 28, 4: 10}",-0.7042621390296911
808,barabasi_albert,100,150,5,10,4.0882,3.0,1.9544820285692064,"{8: 2, 9: 1, 6: 5, 5: 6, 4: 8, 7: 3, 1: 18, 11: 1, 2: 35, 3: 21}",-0.7042621390296911
809,barabasi_albert,100,150,5,10,4.1996,3.0,1.9544820285692064,"{6: 3, 8: 1, 7: 3, 5: 7, 4: 16, 10: 1, 3: 24, 11: 1, 2: 17, 1: 27}",-0.7042621390296911
810,barabasi_albert,100,150,5,10,4.0152,3.0,1.9390719429665315,"{6: 3, 7: 6, 9: 2, 5: 8, 1: 20, 8: 1, 2: 35, 4: 9, 3: 16}",-0.7042621390296911
811,barabasi_albert,100,150,5,10,4.2314,3.0,1.8110770276274832,"{6: 10, 9: 2, 7: 2, 5: 2, 4: 15, 1: 21, 3: 21, 2: 27}",-0.7042621390296911
812,barabasi_albert,100,150,5,10,4.244,3.0,1.7663521732655694,"{7: 1, 5: 10, 6: 5, 4: 16, 9: 1, 2: 26, 3: 19, 10: 1, 1: 21}",-0.7042621390296911
813,barabasi_albert,100,150,5,10,4.3596,3.0,1.6370705543744901,"{7: 3, 8: 1, 6: 7, 4: 12, 5: 6, 3: 26, 2: 28, 1: 17}",-0.7042621390296911
814,barabasi_albert,100,150,5,10,4.418,3.0,1.449137674618944,"{6: 5, 7: 2, 5: 8, 4: 19, 2: 34, 3: 20, 1: 12}",-0.7042621390296911
815,barabasi_albert,100,150,5,10,4.504,3.0,1.7492855684535902,"{7: 3, 6: 8, 5: 8, 8: 1, 3: 20, 4: 13, 2: 24, 1: 23}",-0.7042621390296911
816,barabasi_albert,100,150,5,10,4.1624,3.0,1.9078784028338913,"{5: 6, 6: 3, 8: 5, 3: 21, 2: 30, 7: 4, 4: 10, 1: 21}",-0.7042621390296911
817,barabasi_albert,100,150,5,10,4.2022,3.0,1.794435844492636,"{6: 5, 4: 18, 7: 2, 9: 2, 10: 1, 3: 23, 5: 2, 2: 30, 1: 17}",-0.7042621390296911
818,barabasi_albert,100,150,5,10,4.2258,3.0,1.7262676501632068,"{6: 7, 4: 12, 5: 8, 8: 1, 10: 1, 3: 23, 1: 18, 2: 29, 7: 1}",-0.7042621390296911
819,barabasi_albert,100,150,5,10,4.0538,3.0,1.9339079605813716,"{6: 2, 8: 4, 5: 8, 4: 15, 3: 17, 11: 1, 2: 33, 1: 19, 9: 1}",-0.7042621390296911
820,barabasi_albert,100,150,5,10,4.222,3.0,1.697056274847714,"{7: 3, 5: 10, 4: 11, 8: 1, 6: 3, 3: 27, 9: 1, 1: 19, 2: 25}",-0.7042621390296911
821,barabasi_albert,100,150,5,10,4.371,3.0,1.6911534525287764,"{7: 3, 8: 1, 5: 9, 6: 3, 4: 13, 2: 25, 9: 1, 1: 19, 3: 26}",-0.7042621390296911
822,barabasi_albert,100,150,5,10,4.1738,3.0,1.9078784028338913,"{4: 14, 7: 4, 6: 5, 10: 1, 9: 1, 5: 4, 2: 27, 8: 1, 3: 21, 1: 22}",-0.7042621390296911
823,barabasi_albert,100,150,5,10,4.3094,3.0,1.876166303929372,"{7: 2, 9: 1, 10: 2, 5: 8, 4: 11, 3: 25, 6: 4, 2: 27, 1: 20}",-0.7042621390296911
824,barabasi_albert,100,150,5,10,4.3456,3.0,1.760681686165901,"{6: 3, 7: 6, 8: 1, 3: 21, 5: 9, 2: 25, 4: 13, 1: 22}",-0.7042621390296911
